userName,score,content,at,cleaned,sentiment
Bank Black,5,ok baik sangat membantu driver,2025-07-17 20:43:13,ok baik sangat membantu driver,positive
Ahmad Suryadi,1,"Bayar gk pernah telat, limit dah naik, giliran mau pinjam lagi gak cair, pdhl cm 150rb doang. Makin gk jelas Julo.",2025-07-17 18:03:55,"Bayar gk pernah telat, limit dah naik, giliran mau pinjam lagi gak cair, pdhl cm 150rb doang. Makin gk jelas Julo.",negative
rudhy says,1,"Limit udah 3 juta , tiba tiba limit berubah di kasih hanya 500 aja, padahal udah gak ada cicilannya. Make julo udah 3 tahun pembayaran selalu lancar. coba pinjem lagi gak ada pemberi dana? untuk kalian yang masih punya cicilan gak usah di bayar udah bangkrut.",2025-07-17 16:32:17,"Limit udah 3 juta , tiba tiba limit berubah di kasih hanya 500 aja, padahal udah gak ada cicilannya. Make julo udah 3 tahun pembayaran selalu lancar. coba pinjem lagi gak ada pemberi dana? untuk kalian yang masih punya cicilan gak usah di bayar udah bangkrut.",negative
Z. Zefry Priyatna,1,"udah tau hp nyah ilang Ama nomer nya giliran ganti nomer ga bisa, login gabisa masuk ribet",2025-07-17 16:28:41,"udah tau hp nyah ilang Ama nomer nya giliran ganti nomer ga bisa, login gabisa masuk ribet",negative
Akbar Husein,1,"ALHAMDULILLAH,, BIARPUN DI JULO PROGRAM PINJAMAN TUNAI DI AKUN GRAB GAK DI ACC,,, MALAH YG DI ACC DI GRAB GRABMODAL BELANJA EMAS DR GALERI24😂😂 JULO PEA, POTONGAN HARIAN 10/20 AJ LO GAK PERCAYA 😂😂😂 UJI KELAYAKAN KREDIT PEA😂😂UDAH JELAS POTONGAN HARIAN APLIKASI DRIVER 😂😂🤧🤧 MAKAN TUH NASABAH YG GAGAL BAYAR DI AKUN JULO😂😂😂😂🤧🤧🤧",2025-07-17 16:14:58,"ALHAMDULILLAH,, BIARPUN DI JULO PROGRAM PINJAMAN TUNAI DI AKUN GRAB GAK DI ACC,,, MALAH YG DI ACC DI GRAB GRABMODAL BELANJA EMAS DR GALERI24 JULO PEA, POTONGAN HARIAN 1020 AJ LO GAK PERCAYA UJI KELAYAKAN KREDIT PEAUDAH JELAS POTONGAN HARIAN APLIKASI DRIVER MAKAN TUH NASABAH YG GAGAL BAYAR DI AKUN JULO",negative
Ading,1,"Saya atas nama ading akan menguninstal aplikasi ini hari ini dan saya sudah melunasi beberapa bulan yang lalu,jika di kemudian hari ada penagihan mengatas nama kn saya,saya tidak bertanggung jawab terima kasih.",2025-07-17 14:42:36,"Saya atas nama ading akan menguninstal aplikasi ini hari ini dan saya sudah melunasi beberapa bulan yang lalu,jika di kemudian hari ada penagihan mengatas nama kn saya,saya tidak bertanggung jawab terima kasih.",negative
Hdieki Priyadi,5,"min aku daftar GK pernah di ACC Mulu, bantu donk butuh dana ,",2025-07-17 14:31:26,"min aku daftar GK pernah di ACC Mulu, bantu donk butuh dana ,",neutral
Andri Dede04,2,"limit ada juga diturunin, bayar telat diomongin. gikirN gw bayar pernah sekaligus 4 bulan diberesin ga di omongin. digembok semua buat apaan",2025-07-17 13:56:52,"limit ada juga diturunin, bayar telat diomongin. gikirN gw bayar pernah sekaligus 4 bulan diberesin ga di omongin. digembok semua buat apaan",negative
Hendri Awan,5,17 juli 2025 pinjaman saya gagal namun hapus akun tidak bisa,2025-07-17 13:34:25,17 juli 2025 pinjaman saya gagal namun hapus akun tidak bisa,neutral
riko drmnsh,1,17 juli saya hapus apk tolong jaga data saya ya,2025-07-17 13:29:19,17 juli saya hapus apk tolong jaga data saya ya,neutral
Eka Sulistiana,1,aplikasi luar biasa dari tahun 2023 smp sekarang ga pernah berhasil aplikasih aneh .kaya ga punya duit ni aplikasi cumaiklan doang,2025-07-17 12:51:29,aplikasi luar biasa dari tahun 2023 smp sekarang ga pernah berhasil aplikasih aneh .kaya ga punya duit ni aplikasi cumaiklan doang,negative
Kiat Di,1,Kenapa setiap login bukannya PIN eh malah di arahkan ke email atau hub no TLP cs coba pengembang perbaikannya .. Nb : Kalau Begini Terus Saya Kecewa Dan tidak mau Pakai julo ini trimks .,2025-07-17 12:24:47,Kenapa setiap login bukannya PIN eh malah di arahkan ke email atau hub no TLP cs coba pengembang perbaikannya .. Nb Kalau Begini Terus Saya Kecewa Dan tidak mau Pakai julo ini trimks .,negative
Novi Herlansyah,4,limitnya kecil 500rb,2025-07-17 12:14:22,limitnya kecil 500rb,negative
Cahyo Nugroho,1,belum pernah daftar terus mau mencoba daftar kok dibilang nik saya sudah terdaftar..!!! jangan salah gunakan nik saya...!!! situs tak rekomen. perhari ini tnggal 17-07-2025 saya uninstal aplikasi ini dan jangan salah gunakan data saya.!!,2025-07-17 11:39:29,belum pernah daftar terus mau mencoba daftar kok dibilang nik saya sudah terdaftar..!!! jangan salah gunakan nik saya...!!! situs tak rekomen. perhari ini tnggal 17072025 saya uninstal aplikasi ini dan jangan salah gunakan data saya.!!,negative
Hardianto,1,"Ajuan pinajaman saya ditolak, apk ini akan saya uninstall, minta tolong data saya dihapus, jika dikemudian hari ada oknum yang menggunakan data saya berkaitan dengan apk ini akan saya lapor ke pihak berwajib,. dan saya tidak ada melakukan pinjaman diapk ini terima kasih",2025-07-17 11:34:45,"Ajuan pinajaman saya ditolak, apk ini akan saya uninstall, minta tolong data saya dihapus, jika dikemudian hari ada oknum yang menggunakan data saya berkaitan dengan apk ini akan saya lapor ke pihak berwajib,. dan saya tidak ada melakukan pinjaman diapk ini terima kasih",negative
Saepul 2017,3,seharusnya ini saya kasih bintang 5 tapi untuk sekarang saya kasih 3 bintang di karenakan untuk saat ini saya merasa susah untuk mendapatkan pinjaman dari aplikasi ini biasanya sangat mudah tetapi sekarang tidak ada pemberi dana seharusnya selalu tersedia seperti dulu,2025-07-17 10:30:19,seharusnya ini saya kasih bintang 5 tapi untuk sekarang saya kasih 3 bintang di karenakan untuk saat ini saya merasa susah untuk mendapatkan pinjaman dari aplikasi ini biasanya sangat mudah tetapi sekarang tidak ada pemberi dana seharusnya selalu tersedia seperti dulu,negative
Awal Adiyanto,1,"aplikasi sampah, saya daftar susah susah malah gak diterimaa!!!!!!",2025-07-17 09:21:51,"aplikasi sampah, saya daftar susah susah malah gak diterimaa!!!!!!",negative
Samsul Arifin,1,koyok taek,2025-07-17 07:59:49,koyok taek,negative
Syahruddin Udin,2,"aplikasi ga jelas ,masa baru login Nik tidak valid",2025-07-17 06:49:22,"aplikasi ga jelas ,masa baru login Nik tidak valid",negative
Novita Sari,3,sekarang gk bisa pinjam lagi menunggu pendana,2025-07-17 03:20:20,sekarang gk bisa pinjam lagi menunggu pendana,negative
Delli Oktora,5,ok,2025-07-17 03:08:46,ok,negative
T Hari,5,Good,2025-07-17 00:35:51,Good,positive
Rizal Muhaimin,1,"Niat pake julo biar bisa tarik limitnya dulu, eh malah tetep gabisa dipake, kan gak guna, mana udah isi data lagi cih",2025-07-16 21:57:02,"Niat pake julo biar bisa tarik limitnya dulu, eh malah tetep gabisa dipake, kan gak guna, mana udah isi data lagi cih",negative
bebekzz khaizan,1,"aplikasi ga jelas ada limit kaga bisa di pake , alesan nya kaga jelas di email gada solusi , apk busuk , apk miskin masa harus nunggu pemberi dana biar limit bisa cair klo udh miskin hapus aja aplikasi nya di google play",2025-07-16 18:04:31,"aplikasi ga jelas ada limit kaga bisa di pake , alesan nya kaga jelas di email gada solusi , apk busuk , apk miskin masa harus nunggu pemberi dana biar limit bisa cair klo udh miskin hapus aja aplikasi nya di google play",negative
superman mencret,1,sekarang mulai berisik ya,2025-07-16 17:26:49,sekarang mulai berisik ya,negative
SetyoF (TYOFALEN),1,"BELOM DIBUKTIKAN MALAH DITOLAK KARENA UJI KELAYAKAN KREDIT, GILIRAN DATA TIDAK DITEMUKAN KALIAN ACC DAN AKHIRNYA BANYAK YANG GA BAYAR, KALO MASIH BANYAKLA KETAKUTAN DARIPADA KEBERANIAN NGAMBIL RESIKO GA USAH BERBISNIS BAPAK IBU,",2025-07-16 17:18:41,"BELOM DIBUKTIKAN MALAH DITOLAK KARENA UJI KELAYAKAN KREDIT, GILIRAN DATA TIDAK DITEMUKAN KALIAN ACC DAN AKHIRNYA BANYAK YANG GA BAYAR, KALO MASIH BANYAKLA KETAKUTAN DARIPADA KEBERANIAN NGAMBIL RESIKO GA USAH BERBISNIS BAPAK IBU,",negative
Ade Ahmad Baihaki,1,"verivikasi data udah 4 hari ujung""nya ditolak payah,seenggaknya gausah 4 hari juga verifikasinya!",2025-07-16 16:55:52,"verivikasi data udah 4 hari ujungnya ditolak payah,seenggaknya gausah 4 hari juga verifikasinya!",negative
Isma Alif,1,Alhamdulillah akhirnya saya tidak di ACC saya senang banget,2025-07-16 15:06:33,Alhamdulillah akhirnya saya tidak di ACC saya senang banget,positive
Hudy Programming,1,yang punya angsuran gak usah dibayar julo sekarang gak punya dana lagi bangkrut percuma dibayar limit sudah 3.5 tidak bisa ditarik,2025-07-16 15:02:30,yang punya angsuran gak usah dibayar julo sekarang gak punya dana lagi bangkrut percuma dibayar limit sudah 3.5 tidak bisa ditarik,negative
Muhamad Ikbal Fajri,1,"per tanggal 16/07/2025 saya hapus apk julo karena gagal dalam verifikasi,jika ada kebocoran data pribadi saya akan laporkan!!!!",2025-07-16 14:51:13,"per tanggal 16072025 saya hapus apk julo karena gagal dalam verifikasi,jika ada kebocoran data pribadi saya akan laporkan!!!!",neutral
Hi Hi,1,"MAKIN KESINI MAKIN RIBET ENGGA NGERTI LAGI CARA KERJA SISTEM/YG NGELOLAH SISTEM NYA HARUS NYA MAKIN KESINI MAKIN MUDAH, LAH INI MALAH DIBALIK",2025-07-16 13:45:14,"MAKIN KESINI MAKIN RIBET ENGGA NGERTI LAGI CARA KERJA SISTEMYG NGELOLAH SISTEM NYA HARUS NYA MAKIN KESINI MAKIN MUDAH, LAH INI MALAH DIBALIK",negative
Muhtar Udin,5,mudah di pahami oersyaratannya,2025-07-16 12:21:52,mudah di pahami oersyaratannya,neutral
Abyys Dragon,1,"HABIS BAYAR SELALU, PINJAM LAGI TIDAK ADA PEMBERI DANA YANG TERSEDIA HAHH?? MAKSUDD?? LOGIKA NYA UDH DI BAYAR HARUS NYA ADA DONNKK",2025-07-16 11:58:00,"HABIS BAYAR SELALU, PINJAM LAGI TIDAK ADA PEMBERI DANA YANG TERSEDIA HAHH?? MAKSUDD?? LOGIKA NYA UDH DI BAYAR HARUS NYA ADA DONNKK",negative
Jihan Safira,5,"awalnya enak2 aja pinjaman disini, tapi pas mau ajuin lagi malah pemberi dana tidak ada, padahal saya lagi mepet kebutuhan uang, tolong dong diperbaiki sistemnya! *nah gitu dong julo cepat tanggapan nya langsung cair nihh, terima kasih yaa insya allah saya amanah",2025-07-16 11:57:48,"awalnya enak2 aja pinjaman disini, tapi pas mau ajuin lagi malah pemberi dana tidak ada, padahal saya lagi mepet kebutuhan uang, tolong dong diperbaiki sistemnya! nah gitu dong julo cepat tanggapan nya langsung cair nihh, terima kasih yaa insya allah saya amanah",positive
sri leni,2,limit tdk naik²...dapat limit kecil banget...pinjam pun ngak bisa..selalu gagal...,2025-07-16 10:24:59,limit tdk naik...dapat limit kecil banget...pinjam pun ngak bisa..selalu gagal...,negative
Yayat sr,1,"2minggu ngajuin pemberi dana tidak tersedia, tutup akun aja sekalian, jngan smpe data di pakai di gunain sma orng yg gak bertanggung jawab,... 16 juli 2025",2025-07-16 10:11:15,"2minggu ngajuin pemberi dana tidak tersedia, tutup akun aja sekalian, jngan smpe data di pakai di gunain sma orng yg gak bertanggung jawab,... 16 juli 2025",negative
Raden Buddy Laksana,1,"limit tidak bisa ditarik biasanya bisa, penilaian publik menurun sepertinya harus cari solusi lain 🙈 mungkin saya harus berpikir lagi untuk melanjutkan.. terima kasih 🙏",2025-07-16 08:07:34,"limit tidak bisa ditarik biasanya bisa, penilaian publik menurun sepertinya harus cari solusi lain mungkin saya harus berpikir lagi untuk melanjutkan.. terima kasih",negative
Aryani Fakhri,4,"tolong data saya dihapus karena saya tidak bisa menghapus akun karena julo tidak mengirimkan kode otp, terimakasih",2025-07-16 01:18:36,"tolong data saya dihapus karena saya tidak bisa menghapus akun karena julo tidak mengirimkan kode otp, terimakasih",neutral
Mobil Legend,5,harus punya pesawat terbang dulu baru bisa diACC sama julo..minimal pesawat pribadi 😀😃😅😆😂🤣🤣,2025-07-15 23:45:55,harus punya pesawat terbang dulu baru bisa diACC sama julo..minimal pesawat pribadi,neutral
phang se djung sejung,5,grab mofal julo. di bantu donk,2025-07-15 23:27:03,grab mofal julo. di bantu donk,negative
Nia Agung,1,"tidak masuk akal dgn bunga nya.. sangat jahat sekali makin kesini makin parah julo tdk seperti dulu lagi.. menguras sampe ke nyawa"" nya mungkin",2025-07-15 21:47:25,tidak masuk akal dgn bunga nya.. sangat jahat sekali makin kesini makin parah julo tdk seperti dulu lagi.. menguras sampe ke nyawa nya mungkin,negative
Daniel Jonathan,1,cape ngulang2 terus pengisian data nya.. maaf ya saya uninstal.. jaga baik2 data jgn salah gunakan.. makasi,2025-07-15 21:17:27,cape ngulang2 terus pengisian data nya.. maaf ya saya uninstal.. jaga baik2 data jgn salah gunakan.. makasi,negative
Dp askal,1,belum ada pemberi dana mulu sudah sebulan lebih tolong blokir aja akun saya Terimakasih,2025-07-15 16:24:02,belum ada pemberi dana mulu sudah sebulan lebih tolong blokir aja akun saya Terimakasih,neutral
puput kurniatin,1,"berisik nelponin terus padahl cuma iseng ,mlah di promosi buat pinjem terus, kalo butuh juga pasti bkl ajuin pinjaman",2025-07-15 15:56:25,"berisik nelponin terus padahl cuma iseng ,mlah di promosi buat pinjem terus, kalo butuh juga pasti bkl ajuin pinjaman",negative
Nini Marni,5,bintang 5 biar ke baca.prnh coba.sdh lunas.ada limitnya tp tdk bs di gunakan lg,2025-07-15 15:35:28,bintang 5 biar ke baca.prnh coba.sdh lunas.ada limitnya tp tdk bs di gunakan lg,negative
rina silaen,5,Aplikasinya bagus dan sangat teratur,2025-07-15 15:13:02,Aplikasinya bagus dan sangat teratur,positive
josterman sigalingging,1,hapus data saya Gak jelas aplikasi,2025-07-15 14:12:00,hapus data saya Gak jelas aplikasi,negative
BAROKAH TOYYIBUN COLLECTION,5,CEPAT JULO CARI PEMBERI DANA UDAH 8 HARI MASIH BELUM ADA PEMBERI DANA,2025-07-15 13:21:40,CEPAT JULO CARI PEMBERI DANA UDAH 8 HARI MASIH BELUM ADA PEMBERI DANA,neutral
Wawan Wawan,1,ribed,2025-07-15 12:31:30,ribed,negative
Noni Fenny,5,"per tgl 14jul saya mengajukan hapus akun dgn catatan tidak ada riwayat pinjaman di aplikasi.. proses ajukan hapus akun berhasil, namun harus menunggu 20hari dgn tidak mengakses lagi aplikasinya.. (ada bukti rekam layar).. mohon untuk tidak menyalahgunakan data-data pribadi saya.. terima kasih",2025-07-15 12:18:13,"per tgl 14jul saya mengajukan hapus akun dgn catatan tidak ada riwayat pinjaman di aplikasi.. proses ajukan hapus akun berhasil, namun harus menunggu 20hari dgn tidak mengakses lagi aplikasinya.. ada bukti rekam layar.. mohon untuk tidak menyalahgunakan datadata pribadi saya.. terima kasih",neutral
Idris Prataama,4,kalo tembus cair baru bintang 5,2025-07-15 11:45:01,kalo tembus cair baru bintang 5,positive
Andi Baront990,1,"Aplikasi tidak jelas, jangan menyalahgunakan Data saya, saya tidak akan bertanggung jawab. dan saya harus uninstall",2025-07-15 11:42:22,"Aplikasi tidak jelas, jangan menyalahgunakan Data saya, saya tidak akan bertanggung jawab. dan saya harus uninstall",negative
okky nugroho,5,"julo,koq di apk grab driver saya ga ada penawaran pinjaman lagi ..buat bayar sekolah ...mksh julo,sukses selalu",2025-07-15 11:22:04,"julo,koq di apk grab driver saya ga ada penawaran pinjaman lagi ..buat bayar sekolah ...mksh julo,sukses selalu",positive
irpan Supiana,1,"blm pernah ACC,,,,",2025-07-15 10:17:51,"blm pernah ACC,,,,",neutral
Gunawan Sasmita,1,"Buat yg laen harap hati2 dgn pinjol ini, banyak gunain penjahat utk menagih org laen, saran saya viralin saja kalau ada yg dtg nagih atau teriakin maling, ni pinjol brengsek !! karyawannya kriminal semua berani ngancem2",2025-07-15 06:36:47,"Buat yg laen harap hati2 dgn pinjol ini, banyak gunain penjahat utk menagih org laen, saran saya viralin saja kalau ada yg dtg nagih atau teriakin maling, ni pinjol brengsek !! karyawannya kriminal semua berani ngancem2",negative
jemima dearly,1,g bisa dipake.. apk ga guna,2025-07-15 04:58:00,g bisa dipake.. apk ga guna,negative
Film Populer 99 (Eddy Susanto),5,terus maju,2025-07-15 01:31:44,terus maju,positive
Sulih Kasianto,5,"dari sekian aplikasi yang saya pakai hanya julo yang terbuka,,,tidak mencekik,,,rekomended..terima kasih.semoga berkembang.",2025-07-15 00:00:20,"dari sekian aplikasi yang saya pakai hanya julo yang terbuka,,,tidak mencekik,,,rekomended..terima kasih.semoga berkembang.",positive
Mahjong gacor,1,mau Cuba dulu,2025-07-14 23:21:39,mau Cuba dulu,neutral
Pranando yoki,5,ok,2025-07-14 23:12:41,ok,negative
Fadil Renova,4,"hari ini tanggal 15-7-2025 saya mau menghapus aplikasi ini kerna pengajuan saya di tolak, tolong untuk data saya jangan disalahgunakan apalagi membuat kerugian di lain hari jika ada terjadi sesuatu saya akan melaporkan ke pihak yg berwajib, tolong data saya di hapus, kerna saya sudah uninstall apk ini, Terimakasih.",2025-07-14 23:02:31,"hari ini tanggal 1572025 saya mau menghapus aplikasi ini kerna pengajuan saya di tolak, tolong untuk data saya jangan disalahgunakan apalagi membuat kerugian di lain hari jika ada terjadi sesuatu saya akan melaporkan ke pihak yg berwajib, tolong data saya di hapus, kerna saya sudah uninstall apk ini, Terimakasih.",negative
Andry Adyatma,5,apk julo sekarang tidak seperti yang dulu,2025-07-14 22:41:50,apk julo sekarang tidak seperti yang dulu,negative
Aldyy Broken,5,"saya sengaja kasi bintang 5 biar kelihatan semua kalo apk ini terlalu lama untuk memperifikasi data kita sendiri,aku harap kedepannya bisa di perbaiki lagi atau di percepat lagi,saya gkda pinjaman lain dan saya butuh uang nya buat berobat,kalo di 2 hari atau lebih baru di verifikasi yang berobat pun GK jadi berobat",2025-07-14 20:53:58,"saya sengaja kasi bintang 5 biar kelihatan semua kalo apk ini terlalu lama untuk memperifikasi data kita sendiri,aku harap kedepannya bisa di perbaiki lagi atau di percepat lagi,saya gkda pinjaman lain dan saya butuh uang nya buat berobat,kalo di 2 hari atau lebih baru di verifikasi yang berobat pun GK jadi berobat",negative
Saefuloh Akbar,1,blum tentu di acc,2025-07-14 19:36:44,blum tentu di acc,neutral
Ilyaz Nandana,1,sungguh biadab,2025-07-14 18:27:43,sungguh biadab,positive
Awet Pinimin,1,julo sekarang GX beres...masak pembayaran tepat waktu trus..TPI GX bisa minjam lagi...tolong klo GX sanggup GX usah buka pinjol lagi klo GX bisa pemberi dananya,2025-07-14 17:31:12,julo sekarang GX beres...masak pembayaran tepat waktu trus..TPI GX bisa minjam lagi...tolong klo GX sanggup GX usah buka pinjol lagi klo GX bisa pemberi dananya,neutral
Eka Iis,1,jgn d download..percuma lancar pun pmbayaran..ttp tdk bisa meminjam kembali.. iklan hnya hoax..😋😋😋,2025-07-14 16:38:17,jgn d download..percuma lancar pun pmbayaran..ttp tdk bisa meminjam kembali.. iklan hnya hoax..,negative
