userName,score,content,at,cleaned,sentiment
Supadi Padi,4,saya kasih bintang 4 dulu karna saya baru pertama memakai apk ini kalau berhasil saya kasih bintang 5,2025-07-27 11:15:57,saya kasih bintang 4 dulu karna saya baru pertama memakai apk ini kalau berhasil saya kasih bintang 5,neutral
Ririt Yuniarti,5,ok,2025-07-27 10:58:58,ok,negative
kkang alfaruk,5,Rekomended.. asalkan dibayar tepat waktu,2025-07-27 10:56:48,Rekomended.. asalkan dibayar tepat waktu,positive
Dimas Ruan Dhanu,5,mantap,2025-07-27 10:55:18,mantap,positive
Arkana Bagaskara,1,aplikasi yg sangat membantu,2025-07-27 10:55:08,aplikasi yg sangat membantu,positive
Nathaniel Beryl Pradipta,5,mantab layanannya..sukses selalu kredivo,2025-07-27 10:43:23,mantab layanannya..sukses selalu kredivo,positive
Ruri Uchil,5,mantap kredivo,2025-07-27 10:37:45,mantap kredivo,positive
dily sunarjo,5,aplikasi kredibel.. simpel dan terpercaya... tidak sulit dan membantu. terimakasih kredivo,2025-07-27 10:28:35,aplikasi kredibel.. simpel dan terpercaya... tidak sulit dan membantu. terimakasih kredivo,positive
yusnita marbun,5,sy beri bintang 5 kalo sampai 7 bintangnya sy pasti kasih 7 ....aplikasi yg sangat membantu sekali...aplikasinya ga berat ga ada iklan yg lewat2 ga lemot ...pokoknya the best ...walaupun ga. jsa nambah2 dulu sampai lunas hahahaaa ...sukses terus Kredivo dan pertahankan pelayanan yg SDH sangat baik ya,2025-07-27 10:22:55,sy beri bintang 5 kalo sampai 7 bintangnya sy pasti kasih 7 ....aplikasi yg sangat membantu sekali...aplikasinya ga berat ga ada iklan yg lewat2 ga lemot ...pokoknya the best ...walaupun ga. jsa nambah2 dulu sampai lunas hahahaaa ...sukses terus Kredivo dan pertahankan pelayanan yg SDH sangat baik ya,positive
Ecih Nurkesih,5,sangat membantu,2025-07-27 10:22:00,sangat membantu,positive
Hilarius Anton,5,mantap.lah,2025-07-27 10:19:49,mantap.lah,positive
Sri Nani,5,cepat dan mudah,2025-07-27 10:16:36,cepat dan mudah,positive
Sinyo Mayon Taihutu,5,is good e-commerce,2025-07-27 10:14:01,is good ecommerce,positive
Silahurrahama,5,pelayanan bagus,2025-07-27 10:13:19,pelayanan bagus,positive
Antok Candi,5,"Saya pencinta penjol, banyak penjol sudah pernah saya coba. Untuk kredivo rekomendasi sekali. Terutama bunga rendah di banding penjol lain. #saran,untuk kredivo bisa menyediakan layanan dompet digital.trimakasih",2025-07-27 10:11:00,"Saya pencinta penjol, banyak penjol sudah pernah saya coba. Untuk kredivo rekomendasi sekali. Terutama bunga rendah di banding penjol lain. saran,untuk kredivo bisa menyediakan layanan dompet digital.trimakasih",positive
DARATUL FUADI,5,terima kasih kredivo sudah bantu kami🤲🤲🤲,2025-07-27 10:10:35,terima kasih kredivo sudah bantu kami,positive
Badri Putra,5,mantap,2025-07-27 10:03:16,mantap,positive
Ning risa Ismayani,5,mantul,2025-07-27 10:01:47,mantul,negative
Ridwan Budi santoso,5,keren sih tapi sayang pelunasan cepat nggak bisa ambil lagi,2025-07-27 09:57:22,keren sih tapi sayang pelunasan cepat nggak bisa ambil lagi,negative
Ipham Gobel,5,"kredivo membantu banget tapi kalo boleh saran kalo bisa untuk cicilan jangan nunggu pinjaman lunas dulu semua ,jadi begitu kembali uang bisa di pakai lagi untuk kredit yang kecil kecil nya",2025-07-27 09:55:15,"kredivo membantu banget tapi kalo boleh saran kalo bisa untuk cicilan jangan nunggu pinjaman lunas dulu semua ,jadi begitu kembali uang bisa di pakai lagi untuk kredit yang kecil kecil nya",positive
Cecep Rohim,5,bagus banget ada bonus tiap detik nya,2025-07-27 09:48:25,bagus banget ada bonus tiap detik nya,positive
Asri Maarif,1,akunnya sering error setiap jadwal tagihan,2025-07-27 09:48:03,akunnya sering error setiap jadwal tagihan,negative
Bambang Senang,5,bisa di percaya dan lebih cepat,2025-07-27 09:44:12,bisa di percaya dan lebih cepat,positive
Maindoka15,5,"sangat baik dan terpercaya dan bisa di andalkan utk keperluan pinjaman,,God bless🙏👍",2025-07-27 09:42:07,"sangat baik dan terpercaya dan bisa di andalkan utk keperluan pinjaman,,God bless",positive
khoirul anwar,5,membantu sekali,2025-07-27 09:37:56,membantu sekali,negative
Lia Maspiah,5,untuk sekarang sangat membantu,2025-07-27 09:37:01,untuk sekarang sangat membantu,positive
Muammar,1,disarankan untuk tidak domload,2025-07-27 09:36:48,disarankan untuk tidak domload,neutral
Dyas Cel,4,"supaya bunganya di kecilkan saat meminjam untuk jumlah yang besar, soalnya bunganya ga ngotak saat minjam diatas 3jtaan",2025-07-27 09:36:09,"supaya bunganya di kecilkan saat meminjam untuk jumlah yang besar, soalnya bunganya ga ngotak saat minjam diatas 3jtaan",positive
Meri Meria,5,bagus,2025-07-27 09:35:09,bagus,positive
Imam Cahyo,5,pokoknya..oke..untuk segala kebutuhan transaksi. onlone. offline. mantapp,2025-07-27 09:34:55,pokoknya..oke..untuk segala kebutuhan transaksi. onlone. offline. mantapp,positive
Arsandi Arsa,5,tgl 27 juli 2025 apk kresivo saya hapus. saya tidak jadi meminjam di apk kredivo karna di tolak . mohon data saya jangan disalah gunakan..jika ada tagihan atas nama saya saya tidak bertanggung jawab..,2025-07-27 09:33:29,tgl 27 juli 2025 apk kresivo saya hapus. saya tidak jadi meminjam di apk kredivo karna di tolak . mohon data saya jangan disalah gunakan..jika ada tagihan atas nama saya saya tidak bertanggung jawab..,negative
Roni Ismanto,5,Alhamdulillah cair boss,2025-07-27 09:29:18,Alhamdulillah cair boss,positive
Ipang Pratama,5,tidak bsa di buka,2025-07-27 09:25:25,tidak bsa di buka,negative
Michael Riyanto,1,"sangat buruk,cuma karena telat semalam saja tagihan nambah 1 bulan ,buruk banget jangan di pake asli, saya tenor 6 bulan, cicilan 1,2,3,4,5,dan telat di 6 saja cicilan nambah 1 bulan buruk bangetttt",2025-07-27 09:23:15,"sangat buruk,cuma karena telat semalam saja tagihan nambah 1 bulan ,buruk banget jangan di pake asli, saya tenor 6 bulan, cicilan 1,2,3,4,5,dan telat di 6 saja cicilan nambah 1 bulan buruk bangetttt",negative
Evi Rumayanti,5,mantap,2025-07-27 09:16:19,mantap,positive
kamalia tuti,5,bagus sekali,2025-07-27 09:13:31,bagus sekali,positive
Aries Gusman,5,sangat membantu di saat butuh dana mendadak..,2025-07-27 09:07:04,sangat membantu di saat butuh dana mendadak..,positive
Kubil Ngebluez,5,aku kasih bintang 5 biar ngarti ama konsumen,2025-07-27 09:04:51,aku kasih bintang 5 biar ngarti ama konsumen,neutral
Muhamad Rizkiajuliar,5,good,2025-07-27 09:02:20,good,positive
fans entertaiment,5,sangat rekomendasi,2025-07-27 09:01:20,sangat rekomendasi,positive
Taufik Harianto,5,mantap,2025-07-27 08:54:39,mantap,positive
Amelia Franciska,5,bermanfaat sekali,2025-07-27 08:49:30,bermanfaat sekali,positive
Fikri Achyar,1,"limit pinjaman gagal anehhh, jadi ngeri data di ambil doang",2025-07-27 08:44:50,"limit pinjaman gagal anehhh, jadi ngeri data di ambil doang",negative
Herry Hardianto,5,"simple, mudah dan cepat approve nya.. mantab",2025-07-27 08:39:36,"simple, mudah dan cepat approve nya.. mantab",positive
Dafir,5,kredivo paling top,2025-07-27 08:31:47,kredivo paling top,positive
Meilee Fridiyanti,5,bener bener memudahkan banget pake kredivo,2025-07-27 08:19:19,bener bener memudahkan banget pake kredivo,positive
Hery Susanto,5,sangat puas,2025-07-27 08:16:11,sangat puas,positive
Saman DJ,5,mantap sangat membantu,2025-07-27 08:10:50,mantap sangat membantu,positive
kurupuk kulit,5,baru pertama kali menggunakan aplikasi ini. alhamdulillah recommend... 👍,2025-07-27 08:07:50,baru pertama kali menggunakan aplikasi ini. alhamdulillah recommend...,positive
Dwi Afif,5,mudah n murah,2025-07-27 08:07:39,mudah n murah,positive
yono87 maryono,5,mudah dan cepat prosesnya,2025-07-27 08:00:32,mudah dan cepat prosesnya,positive
Mamiinces123,4,sangat membantu,2025-07-27 07:57:40,sangat membantu,positive
Murni Murniawati,5,ok,2025-07-27 07:53:34,ok,negative
Paijo,5,sangat membantu,2025-07-27 07:51:17,sangat membantu,positive
Mutiara Rahmani Putri,5,"Kredivo ini gimana ya, Tiba2 score turun dari A ke B padahal pembayaran selalu lancar & tepat waktu, klo alasannya karena jarang transaksi ya gak masuk akal kan limit sudah terpakai habis karena transaksi yg dilakukan, terus nanti jika limit sudah cukup untuk belanja takutnya di tolak karena score tidak mencukupi biasanya apk suka begitu aturannya suka suka tanpa melihat kelancaran si pemakai, transaksi sering pembayaran tidak pernah terlambat & selalu tepat waktu tapi kenapa score malah turun",2025-07-27 07:44:36,"Kredivo ini gimana ya, Tiba2 score turun dari A ke B padahal pembayaran selalu lancar tepat waktu, klo alasannya karena jarang transaksi ya gak masuk akal kan limit sudah terpakai habis karena transaksi yg dilakukan, terus nanti jika limit sudah cukup untuk belanja takutnya di tolak karena score tidak mencukupi biasanya apk suka begitu aturannya suka suka tanpa melihat kelancaran si pemakai, transaksi sering pembayaran tidak pernah terlambat selalu tepat waktu tapi kenapa score malah turun",negative
Teguh Laksono,5,sangat membantu,2025-07-27 07:35:56,sangat membantu,positive
Awalk Shiko,5,sangat-sangat membantu🙏🏽,2025-07-27 07:29:48,sangatsangat membantu,positive
Game Football,5,sangat membantu,2025-07-27 07:26:03,sangat membantu,positive
arif ridho,5,membantu 👍🏻,2025-07-27 07:25:53,membantu,positive
Andjhu Witha,5,mantapp ga ribet lgsg sat set coy,2025-07-27 07:22:46,mantapp ga ribet lgsg sat set coy,positive
Allief Freeza,1,Babi Padahal Udah W Lunasin Tapi Ujung² Nya akun Nya Di Blokir Bangsaddd,2025-07-27 07:19:11,Babi Padahal Udah W Lunasin Tapi Ujung Nya akun Nya Di Blokir Bangsaddd,negative
Rafiq Hidayat,5,alhamdulillah membantu,2025-07-27 07:18:41,alhamdulillah membantu,positive
Yani Hidayat,5,kredivo semoga berjaya selalu,2025-07-27 07:07:07,kredivo semoga berjaya selalu,positive
Dasuri Dasuri,5,aku suka..jangka pinjaman tepat..dan sama,2025-07-27 07:07:02,aku suka..jangka pinjaman tepat..dan sama,positive
Andi Nur Asni,5,aplikasi ini bgus bnget,2025-07-27 07:05:49,aplikasi ini bgus bnget,positive
Aji Nurohim,5,baik,2025-07-27 06:54:50,baik,positive
budak sunda,5,mntap,2025-07-27 06:11:52,mntap,negative
Nesya Rasya,3,"halo min, kok tiba2 tenor cicilan saya bukan nya berkurang malah bertambah?harusnya cicilan 6 bulan, barusan liat apk malah jadi 7 bulan???padahal gak ada pilihan tenor cicilan 7 bulan",2025-07-27 06:05:59,"halo min, kok tiba2 tenor cicilan saya bukan nya berkurang malah bertambah?harusnya cicilan 6 bulan, barusan liat apk malah jadi 7 bulan???padahal gak ada pilihan tenor cicilan 7 bulan",negative
Grace Margareth j,5,So far so good..tapi sekarang aneh..ga pernah telat bayar malah skor pindah lagi ke c jawara..apa apaan?,2025-07-27 06:03:07,So far so good..tapi sekarang aneh..ga pernah telat bayar malah skor pindah lagi ke c jawara..apa apaan?,negative
Eneng farhanah,5,sangat membantu dalam perekonomian,2025-07-27 05:58:48,sangat membantu dalam perekonomian,positive
Pak Yayan Suryana,5,Sangat memudahkan dan banyak pilihan menunya. Semoga makin banyak yang menggunkan,2025-07-27 05:51:50,Sangat memudahkan dan banyak pilihan menunya. Semoga makin banyak yang menggunkan,positive
Tegar Reka,5,nice,2025-07-27 05:39:39,nice,positive
Chepot tea,5,"sangat membantu, di saat malas ke luar rumah. di kredivo kita bisa ngambil pulsa di saat magerr. sukses selalu kredivo",2025-07-27 05:07:49,"sangat membantu, di saat malas ke luar rumah. di kredivo kita bisa ngambil pulsa di saat magerr. sukses selalu kredivo",positive
rantii 1908,5,memuaskan,2025-07-27 04:52:23,memuaskan,positive
Fajar Ajie,5,bagus sekali,2025-07-27 04:09:47,bagus sekali,positive
WAHYUDIN4,5,mantapp,2025-07-27 03:51:06,mantapp,positive
Imin lift Channel,5,prosesnya cepat,2025-07-27 03:28:07,prosesnya cepat,positive
FM_ Ȿꬲᥰ᧒ꭒ15,5,Selalu kasih terbaik buat pengguna❤️,2025-07-27 02:20:33,Selalu kasih terbaik buat pengguna,positive
Gintra Ari W,5,"sangat memuaskan, cuma limitnya yang kurang besar l, setelah ambil limit masih sama tidak naik naik",2025-07-27 01:47:37,"sangat memuaskan, cuma limitnya yang kurang besar l, setelah ambil limit masih sama tidak naik naik",positive
Nilna Rizquna,5,"selama kita bisa memanage keuangan kita dengan baik, kredivo sangat sangat membantu karna jatuh tempo sesuai dengan tanggal transaksi kita ....terima kasih saya sangat terbantu",2025-07-27 01:45:52,"selama kita bisa memanage keuangan kita dengan baik, kredivo sangat sangat membantu karna jatuh tempo sesuai dengan tanggal transaksi kita ....terima kasih saya sangat terbantu",positive
M Indro,5,sangat puas,2025-07-27 01:43:46,sangat puas,positive
Putra Rambe,5,update,2025-07-27 01:39:06,update,positive
Risky Putra,5,apk nya maniak:),2025-07-27 01:31:54,apk nya maniak,negative
Sur Diyono,1,"sangat mengecewakan... setelah lunas malah di blokir, padahal score B. gimana mau lancar??? dulu sempat jadi andalan.. sekarang tinggal sialan. mf kalau sedikit agak kasar,KECEWA soalnya. semoga bisnis pinjol anda lancarrr...",2025-07-27 01:09:29,"sangat mengecewakan... setelah lunas malah di blokir, padahal score B. gimana mau lancar??? dulu sempat jadi andalan.. sekarang tinggal sialan. mf kalau sedikit agak kasar,KECEWA soalnya. semoga bisnis pinjol anda lancarrr...",negative
Viar AdiPutra,5,Good apk ini,2025-07-27 01:06:22,Good apk ini,positive
Alan Rahman,5,"sangat membantu utk usaha isi ulang pulsa dan data, terimakasih kredivo",2025-07-27 01:03:40,"sangat membantu utk usaha isi ulang pulsa dan data, terimakasih kredivo",positive
Rindi Suhardini,1,👎,2025-07-27 00:58:33,,ERROR
M Zidan,5,sngt menarik,2025-07-27 00:41:37,sngt menarik,positive
Dani Cahyana,5,ok,2025-07-27 00:35:29,ok,negative
Aries Erni,5,aplikasi bagus,2025-07-27 00:32:45,aplikasi bagus,positive
Jamalul Firdaus,5,sangat memuaskan,2025-07-27 00:31:05,sangat memuaskan,positive
Zuchaefa Yahya,5,sangat bagus,2025-07-27 00:18:19,sangat bagus,positive
Risman Rusmawan,5,ok,2025-07-27 00:12:58,ok,negative
Zam RoNy,5,sangat sangat membantu,2025-07-27 00:05:29,sangat sangat membantu,positive
Sadrakh Valencius92,5,bagus saya kredivo bisa menjadi solusi pembayaran buat di google play terima kasih,2025-07-26 23:59:49,bagus saya kredivo bisa menjadi solusi pembayaran buat di google play terima kasih,positive
YKrist,1,"Jangan hutang disini. Jangan sampai menyesal, bunga nya sangat tinggi. saya telat 13 hari sudah kena denda dan bunga 250.000.",2025-07-26 23:58:25,"Jangan hutang disini. Jangan sampai menyesal, bunga nya sangat tinggi. saya telat 13 hari sudah kena denda dan bunga 250.000.",negative
deka hardimas,5,membantu,2025-07-26 23:50:22,membantu,positive
Rea Febriani,5,Good,2025-07-26 23:46:24,Good,positive
evan poek,5,mudah cepat dan murah,2025-07-26 23:24:58,mudah cepat dan murah,positive
Eful32 S,5,"sangat memuaskan, semua masalah teratasi dgn baik mudah cepat dan cermat terbaik dah menurut gua KREDIVO",2025-07-26 23:04:52,"sangat memuaskan, semua masalah teratasi dgn baik mudah cepat dan cermat terbaik dah menurut gua KREDIVO",positive
suripto Firdaus,5,💯 layanan kredivo sangat sangat puas dan sukses sepanjang masa,2025-07-26 22:58:09,layanan kredivo sangat sangat puas dan sukses sepanjang masa,positive
Mas Anang,5,mantaaap,2025-07-26 22:50:20,mantaaap,positive
Sahrul1228 Mna,5,baguss,2025-07-26 22:45:08,baguss,positive
rika erpiani,5,trimkshh sdh membantu,2025-07-26 22:34:35,trimkshh sdh membantu,positive
Nur Laelah,5,kredivo sangat baik dan membantu,2025-07-26 22:30:22,kredivo sangat baik dan membantu,positive
Roza Se,5,terimakasih sudah membuat aplikasi kredivo saya berterima kasih banyak karena saya tidak cape cape lagi cari pinjaman sono sini karena ada aplikasi ini 😍🥰👍👍👍,2025-07-26 22:26:49,terimakasih sudah membuat aplikasi kredivo saya berterima kasih banyak karena saya tidak cape cape lagi cari pinjaman sono sini karena ada aplikasi ini,positive
Noris Setiawan,5,ok,2025-07-26 22:15:44,ok,negative
Aditia Saputra,5,semoga limit pinjaman tunai nya di naik kn menjadi 1 jt,2025-07-26 22:14:24,semoga limit pinjaman tunai nya di naik kn menjadi 1 jt,neutral
